entry_time,exit_time,direction,bars_held,size_factor,notional,beta,gross_pnl,slippage_spread_cost,commission,net_pnl,return_pct,capital_after
2022-08-16 18:09:00+00:00,2022-08-17 16:48:00+00:00,short,308,0.7611905310306464,79626.63915976236,0.7608492963246467,-32.368409023997515,34.544105257683675,6.0,-38.368409023997515,-0.04818539301528901,104569.65798345947
2022-08-22 17:47:00+00:00,2022-08-22 18:24:00+00:00,short,37,0.5301598318521792,55438.63229335076,0.9399666855355514,-47.06710266708306,24.14290119035615,6.0,-53.06710266708306,-0.09572224362657637,104516.59088079238
2022-08-22 18:35:00+00:00,2022-08-22 18:40:00+00:00,short,5,0.5520401699394892,57697.3565913287,1.0063411916254297,-8.493186316447355,25.16170585951942,6.0,-14.493186316447355,-0.025119324649659124,104502.09769447593
2022-08-22 18:43:00+00:00,2022-08-22 18:48:00+00:00,short,5,0.5627645835051206,58810.07948444317,0.9965447079332712,-67.01662001755237,25.64079830738838,6.0,-73.01662001755237,-0.1241566422926995,104429.08107445837
2022-08-22 18:51:00+00:00,2022-08-22 18:56:00+00:00,short,5,0.5765016275402894,60203.53520196209,0.9531164632681723,-16.66992147461477,26.259142099503343,6.0,-22.66992147461477,-0.037655465577835265,104406.41115298375
2022-08-22 18:59:00+00:00,2022-08-22 19:36:00+00:00,short,37,0.5864183057348233,61225.83073618609,1.0162615201076521,74.01206131335769,26.73275335360592,6.0,68.01206131335769,0.11108393384879098,104474.42321429712
2022-08-23 13:32:00+00:00,2022-08-23 13:37:00+00:00,short,5,0.7377547462915318,77076.50159241789,1.036872402445887,-39.33767662510394,33.623028172174344,6.0,-45.33767662510394,-0.058821658596871065,104429.08553767201
2022-08-23 13:40:00+00:00,2022-08-23 13:45:00+00:00,short,5,0.7825199318696758,81717.84090015166,0.968542579938673,36.69705894140059,35.68713318868715,6.0,30.69705894140059,0.03756469652558286,104459.78259661341
2022-08-23 13:46:00+00:00,2022-08-23 13:51:00+00:00,short,5,0.7964809834852724,83200.2303772084,1.0317613506472332,29.353919063802092,36.29336311135707,6.0,23.353919063802092,0.028069536536042557,104483.13651567721
2022-08-24 14:08:00+00:00,2022-08-24 15:40:00+00:00,short,2,1.0,104483.13651567721,0.8853603616986254,28.296708859103887,45.7646019126404,6.0,22.296708859103887,0.02134000720370638,104505.43322453632
2022-08-24 15:42:00+00:00,2022-08-24 15:58:00+00:00,short,16,1.0,104505.43322453632,0.9534576730093312,-18.186890849420536,45.66305042192644,6.0,-24.186890849420536,-0.02314414677125305,104481.2463336869
2022-08-24 16:04:00+00:00,2022-08-24 16:09:00+00:00,short,5,1.0,104481.2463336869,0.8168287503365412,-97.1569612811467,45.670596572349496,6.0,-103.1569612811467,-0.09873251411233097,104378.08937240575
2022-08-24 16:15:00+00:00,2022-08-24 19:46:00+00:00,short,205,1.0,104378.08937240575,0.7636860868163489,0.5074781247964211,45.604358816405906,6.0,-5.492521875203579,-0.005262140654450059,104372.59685053055
2022-08-25 13:32:00+00:00,2022-08-26 13:31:00+00:00,short,379,0.999609703106875,104331.8605502524,0.7299111564528632,404.10241972555673,46.023543658056155,6.0,398.10241972555673,0.38157320077102147,104770.69927025611
2022-08-26 17:13:00+00:00,2022-08-26 17:14:00+00:00,long,1,0.6013787206103907,63006.86908460261,0.9157794057403087,-36.27384539013716,27.564714427543358,6.0,-42.27384539013716,-0.06709402642015724,104728.42542486597
2022-08-26 17:19:00+00:00,2022-08-26 17:20:00+00:00,long,1,0.5996011669078514,62795.286093171526,0.8725807896587006,-21.16972609919167,27.484279702584892,6.0,-27.16972609919167,-0.04326714278979319,104701.25569876678
2022-08-26 17:21:00+00:00,2022-08-26 17:22:00+00:00,long,1,0.5986265990647675,62676.95661676336,0.8936889462834974,-19.78042405628389,27.42187658258852,6.0,-25.78042405628389,-0.04113222059251797,104675.4752747105
2022-08-26 17:23:00+00:00,2022-08-26 17:24:00+00:00,long,1,0.5958299573099499,62368.78396432947,0.9362863514353524,-20.81001818077985,27.278588703184784,6.0,-26.81001818077985,-0.04298627691075921,104648.66525652971
2022-08-26 17:29:00+00:00,2022-08-26 17:30:00+00:00,long,1,0.594457063408561,62209.138238022155,0.8724744887751658,9.050472118453193,27.21324457976358,6.0,3.050472118453193,0.004903575591710653,104651.71572864817
2022-08-26 17:41:00+00:00,2022-08-26 17:42:00+00:00,long,1,0.5900389853948281,61748.592168359544,0.9639988716108402,-17.757952090318984,26.999870379483028,6.0,-23.757952090318984,-0.03847529353469655,104627.95777655784
2022-08-26 17:57:00+00:00,2022-08-26 17:58:00+00:00,long,1,0.5855357141043351,61263.40597197502,0.9626261562746679,-26.8718610240285,26.78500485506065,6.0,-32.871861024028505,-0.05365660054725941,104595.08591553381
2022-08-26 18:03:00+00:00,2022-08-26 18:04:00+00:00,long,1,0.5839200189181883,61075.16454654804,0.919890263792497,-33.39064827853028,26.71858243786447,6.0,-39.39064827853028,-0.06449536169240928,104555.69526725529
2022-08-26 18:13:00+00:00,2022-08-26 18:14:00+00:00,long,1,0.5816337217024676,60813.11816348277,0.9583830144791626,-24.134204329832123,26.5960309710567,6.0,-30.134204329832123,-0.0495521447343366,104525.56106292545
2022-08-26 18:17:00+00:00,2022-08-26 18:21:00+00:00,long,3,0.582585987917352,60895.127254459934,0.82899465882228,-5.1279227945660075,26.68008711008754,6.0,-11.127922794566008,-0.01827391335938296,104514.43314013089
2022-08-26 18:22:00+00:00,2022-08-26 18:23:00+00:00,long,1,0.5807797272234012,60699.86397003362,0.9326637331522616,-18.79326292293343,26.552314531398874,6.0,-24.79326292293343,-0.04084566472039113,104489.63987720796
2022-08-26 18:28:00+00:00,2022-08-26 18:29:00+00:00,long,1,0.5819463750177917,60807.36715345566,0.8734521060944833,-29.530192319755788,26.615649280073455,6.0,-35.530192319755784,-0.058430736246301386,104454.1096848882
2022-08-26 18:30:00+00:00,2022-08-26 18:31:00+00:00,long,1,0.5795887118310619,60540.4228777248,0.9250837520350411,-21.084470623793575,26.477449605890627,6.0,-27.084470623793575,-0.04473782860502452,104427.0252142644
2022-08-26 18:36:00+00:00,2022-08-26 18:37:00+00:00,long,1,0.578829713425493,60445.4650786494,0.9080481469954611,-3.2223827461530856,26.441065310310368,6.0,-9.222382746153086,-0.015257360885805515,104417.80283151825
2022-08-26 19:33:00+00:00,2022-08-26 19:34:00+00:00,long,1,0.5630214173462631,58789.45934638405,0.8932658120991764,-3.8065084648972087,25.73488133006559,6.0,-9.80650846489721,-0.016680725718394237,104407.99632305335
2022-08-29 13:32:00+00:00,2022-08-29 13:33:00+00:00,long,1,0.5528373245777733,57720.63735176281,0.953901536853289,-30.963744043238393,25.291323855305816,6.0,-36.96374404323839,-0.06403904346719676,104371.0325790101
2022-08-29 13:34:00+00:00,2022-08-29 13:41:00+00:00,long,7,0.5520100536944802,57613.85929808771,0.9555348999594994,-47.15180697862479,25.223690209399983,6.0,-53.15180697862479,-0.09225524487714534,104317.88077203148
2022-08-29 15:55:00+00:00,2022-08-29 15:58:00+00:00,short,3,0.5827976317112122,60796.21385907255,0.8401887198389093,49.03340261222765,26.6708037883529,6.0,43.03340261222765,0.07078303052223016,104360.91417464371
2022-08-30 14:16:00+00:00,2022-08-30 14:17:00+00:00,short,1,0.6785995713565881,70819.2716252949,0.5767135165513763,-31.941162466097403,31.17651994888734,6.0,-37.9411624660974,-0.053574629610488325,104322.97301217761
2022-08-30 14:18:00+00:00,2022-08-30 14:23:00+00:00,short,5,0.6786667767333595,70800.53583341584,0.7508583323257132,-8.394962758695524,31.083603974937674,6.0,-14.394962758695524,-0.02033171442736668,104308.57804941891
2022-08-30 14:26:00+00:00,2022-08-30 14:31:00+00:00,short,5,0.6784932366602646,70772.66473218007,0.7596350348379843,-41.15609383979027,31.01518390964023,6.0,-47.15609383979027,-0.06663037772880208,104261.42195557912
2022-08-30 14:34:00+00:00,2022-08-30 14:35:00+00:00,short,1,0.6767126537227229,70555.02353246452,0.7086385170708106,-61.42533489865452,30.997086194374234,6.0,-67.42533489865451,-0.09556418738579268,104193.99662068047
2022-08-30 14:42:00+00:00,2022-08-30 14:45:00+00:00,short,3,0.6749275434170628,70323.39817800162,0.7551234899035884,-49.30333799471368,30.856678631143755,6.0,-55.30333799471368,-0.0786414471250815,104138.69328268575
2022-08-31 17:39:00+00:00,2022-09-01 13:35:00+00:00,long,145,1.0,104138.69328268575,0.8291338524697148,337.4373553897007,45.58264222808715,6.0,331.4373553897007,0.31826532957352366,104470.13063807545
2022-09-01 14:58:00+00:00,2022-09-01 15:29:00+00:00,long,31,1.0,104470.13063807545,0.6583560968584117,141.5735564224124,46.011011942314624,6.0,135.5735564224124,0.12977255373795896,104605.70419449787
2022-09-02 16:35:00+00:00,2022-09-07 15:23:00+00:00,long,707,0.8525051870396343,89176.90541974307,0.7917992449087262,105.77531786844588,39.079311685840196,6.0,99.77531786844588,0.11188470534923543,104705.47951236632
2022-09-07 20:00:00+00:00,2022-09-08 13:30:00+00:00,long,1,0.5095699479842503,53354.76574878249,0.46949365775537827,-159.87084454245212,23.39790736126745,6.0,-165.87084454245212,-0.3108829028009314,104539.60866782386
2022-09-08 13:31:00+00:00,2022-09-09 13:31:00+00:00,long,357,0.5090883661127085,53219.89857076439,0.5822878689434295,105.16188408646542,23.7136124778809,6.0,99.16188408646542,0.1863248272722914,104638.77055191033
2022-09-12 13:40:00+00:00,2022-09-12 13:42:00+00:00,short,2,0.8304130981045648,86893.40563586456,0.810948981499042,-12.22887837988204,38.041829283031234,6.0,-18.22887837988204,-0.020978437024636788,104620.54167353045
2022-09-14 13:37:00+00:00,2022-09-14 13:47:00+00:00,short,10,0.8741512315616681,91454.17535056546,0.9966287419345248,235.55734451131804,40.18518236076927,6.0,229.55734451131804,0.251008052537099,104850.09901804176
2022-09-15 13:35:00+00:00,2022-09-15 17:27:00+00:00,short,227,1.0,104850.09901804176,1.0641253980875653,-374.0491222361404,45.755929633701584,6.0,-380.0491222361404,-0.36246901604808657,104470.04989580561
2022-09-15 17:54:00+00:00,2022-09-15 18:03:00+00:00,short,9,1.0,104470.04989580561,0.7978616043591628,-96.31240730932741,45.88404961438229,6.0,-102.31240730932741,-0.09793467832299291,104367.73748849629
2022-09-15 18:04:00+00:00,2022-09-15 18:19:00+00:00,short,15,1.0,104367.73748849629,0.8905697088921948,14.313714216353006,45.8914044399186,6.0,8.313714216353006,0.007965789444529605,104376.05120271264
2022-09-16 13:31:00+00:00,2022-09-16 13:37:00+00:00,long,6,0.8852226288572523,92396.04243540445,0.819569641553142,180.31005939257736,40.761880213058745,6.0,174.31005939257736,0.18865533068090046,104550.36126210522
2022-09-16 13:39:00+00:00,2022-09-16 13:48:00+00:00,long,9,0.878967293498624,91896.34807285601,0.8903977063133603,10.695190322874566,40.40002624663065,6.0,4.695190322874566,0.005109224056599278,104555.05645242809
2022-09-16 13:49:00+00:00,2022-09-16 13:51:00+00:00,long,2,0.8377794510156297,87594.07779562338,0.6833764278709104,-72.90602076027672,38.68012499499851,6.0,-78.90602076027672,-0.09008145612809824,104476.15043166782
2022-09-16 13:52:00+00:00,2022-09-16 14:01:00+00:00,long,9,0.8383612694849034,87588.75810678877,0.8385364397906447,-191.78528191822454,38.64983855508942,6.0,-197.78528191822454,-0.22581126413173191,104278.36514974959
2022-09-16 14:02:00+00:00,2022-09-16 14:22:00+00:00,long,20,0.8187893096083632,85382.01060805227,0.792831328256932,-93.7569579021822,37.75755211473772,6.0,-99.7569579021822,-0.11683603746475169,104178.60819184741
2022-09-16 14:23:00+00:00,2022-09-16 14:26:00+00:00,long,3,0.7634357911295001,79533.67816371325,0.6689135784203175,-21.118149332540156,35.14764796656063,6.0,-27.118149332540156,-0.034096435571255454,104151.49004251487
2022-09-16 14:28:00+00:00,2022-09-16 14:33:00+00:00,long,5,0.7558400866348123,78721.87125687923,0.8373545889160727,-19.01085018071813,34.68989380528624,6.0,-25.01085018071813,-0.03177115810561035,104126.47919233415
2022-09-16 15:00:00+00:00,2022-09-16 19:17:00+00:00,long,250,0.7735995642549518,80552.19893059201,0.8501320265539556,-73.73270324198067,35.486786378077106,6.0,-79.73270324198067,-0.0989826526159547,104046.74648909217
2022-09-16 20:00:00+00:00,2022-09-19 14:06:00+00:00,long,37,0.9570064908134006,99573.4117380776,0.916259828042691,124.51567493752219,43.68962175110394,6.0,118.51567493752219,0.11902341485422953,104165.26216402969
2022-09-19 15:28:00+00:00,2022-09-19 15:30:00+00:00,long,2,0.832949770041385,86764.43116582911,0.9049101070542339,8.055218776481063,38.17088367368787,6.0,2.0552187764810625,0.002368734225379766,104167.31738280617
2022-09-19 15:32:00+00:00,2022-09-19 15:33:00+00:00,long,1,0.8228175672013728,85710.69867081384,0.9633084076949043,-41.38997726940869,37.708471294836606,6.0,-47.38997726940869,-0.055290620662675684,104119.92740553676
2022-09-19 15:36:00+00:00,2022-09-19 15:37:00+00:00,long,1,0.8119593187162211,84541.14532098202,0.9849302390361517,-42.31682137936919,37.17941566703409,6.0,-48.31682137936919,-0.057151841503828765,104071.61058415739
